rank,domain,ip,ping_ms,dns_ms,tcp_handshake_ms,tcp_transfer_ms,total_ms,url
271,noaa.gov,137.75.88.52,,110.08900000000001,400.108,1410.6319999999998,1920.829,https://noaa.gov
272,icloud-content.com,17.253.142.4,194.192,81.953,267.79,1024.31,1374.0529999999999,https://icloud-content.com
273,fast.com,184.84.205.210,345.519,37.238,362.32399999999996,1522.133,1921.695,https://fast.com
274,palmplaystore.com,8.211.12.106,184.54,49.528000000000006,184.369,1450.704,1684.601,https://palmplaystore.com
275,tandfonline.com,172.64.148.133,198.691,14.328999999999999,215.48499999999999,460.00600000000003,689.8199999999999,https://tandfonline.com
276,featureassets.org,34.128.128.0,219.246,57.626,141.139,301.121,499.886,https://featureassets.org
277,360yield.com,34.240.26.67,,120.196,366.64700000000005,1665.8370000000002,2152.6800000000003,https://360yield.com
278,cornell.edu,128.253.173.243,,389.921,539.7389999999999,1789.3239999999996,2718.984,https://cornell.edu
279,eset.com,91.228.166.47,277.077,429.862,358.78799999999995,1861.71,2650.36,https://eset.com
280,grammarly.com,108.156.144.38,75.795,26.015,5234.401,1392.0709999999997,6652.487,https://grammarly.com
281,pushy.io,3.216.66.94,,557.018,471.0080000000001,2271.028,3299.054,https://pushy.io
282,oraclecloud.com,138.1.33.162,,347.295,576.801,1371.611,2295.7070000000003,https://oraclecloud.com
283,usatoday.com,151.101.42.62,168.519,134.08900000000003,236.566,595.0249999999999,965.68,https://usatoday.com
284,tripadvisor.com,13.249.231.72,122.422,109.166,201.87199999999999,971.624,1282.662,https://tripadvisor.com
285,aboutads.info,104.26.2.98,192.783,294.828,410.54999999999995,1412.918,2118.296,https://aboutads.info
286,teamviewer.com,52.223.21.92,86.67,60.411,291.44599999999997,1867.7740000000003,2219.6310000000003,https://teamviewer.com
287,cookielaw.org,104.18.87.42,195.521,175.935,672.6700000000001,1851.4189999999999,2700.024,https://cookielaw.org
288,target.com,151.101.194.187,178.448,26.537000000000003,306.004,2254.933,2587.4739999999997,https://target.com
289,3lift.com,99.86.18.51,83.227,12.088,88.467,181.809,282.364,https://3lift.com
290,dreamhost.com,3.163.24.79,162.43,249.329,387.583,2030.1259999999997,2667.038,https://dreamhost.com
291,shop.app,23.227.39.20,177.081,12.991000000000001,222.542,411.428,646.961,https://shop.app
292,hotjar.com,3.165.102.112,866.809,114.405,420.65200000000004,1818.489,2353.5460000000003,https://hotjar.com
293,berkeley.edu,141.193.213.21,194.346,12.614,212.781,452.257,677.652,https://berkeley.edu
294,klaviyo.com,99.86.18.53,77.444,70.8,286.395,1464.753,1821.9479999999999,https://klaviyo.com
295,ca.gov,150.171.110.137,,257.914,227.21200000000002,1652.7179999999998,2137.844,https://ca.gov
296,ieee.org,140.98.193.152,215.437,71.307,463.76399999999995,952.6340000000001,1487.7050000000002,https://ieee.org
297,digitalocean.com,104.19.174.68,174.818,30.473,413.779,1351.984,1796.2359999999999,https://digitalocean.com
298,imgsmail.ru,90.156.232.41,197.804,96.634,1937.38,6103.2880000000005,8137.302,http://imgsmail.ru
299,avito.ru,176.114.124.24,,27.994,355.96299999999997,4826.518,5210.474999999999,https://avito.ru
300,braze.com,104.17.227.60,183.082,260.221,424.16100000000006,2159.2520000000004,2843.634,https://braze.com
301,telegraph.co.uk,3.167.227.52,178.34,28.374,243.50699999999998,826.0300000000001,1097.911,https://telegraph.co.uk
302,bitrix24.ru,178.248.238.120,216.658,479.744,487.146,2722.876,3689.766,https://bitrix24.ru
303,playstation.com,52.8.128.113,,78.487,439.343,2577.3419999999996,3095.172,https://playstation.com
304,cdnvideo.ru,151.236.80.22,,,,,,
305,mdpi.com,23.32.20.57,199.699,15.688,270.535,674.932,961.155,https://mdpi.com
306,atlassian.com,65.9.168.44,155.278,279.026,330.09299999999996,2003.527,2612.6459999999997,https://atlassian.com
307,force.com,104.109.11.129,149.918,68.668,236.738,480.04600000000005,785.452,https://force.com
308,amazon.fr,3.254.237.67,,66.551,471.5349999999999,1293.6740000000002,1831.76,https://amazon.fr
309,free.fr,212.27.48.10,230.077,326.854,347.6210000000001,3212.688,3887.163,https://free.fr
310,anthropic.com,160.79.104.10,182.845,21.807,394.972,1263.426,1680.205,https://anthropic.com
311,wix.com,199.15.163.133,276.656,72.65599999999999,344.54400000000004,1834.817,2252.017,https://wix.com
312,2gis.com,91.236.51.50,108.263,101.845,215.611,574.452,891.908,https://2gis.com
313,sharethrough.com,198.202.211.1,,111.61600000000001,400.009,1220.115,1731.74,https://sharethrough.com
314,onetrust.com,172.64.155.119,184.969,26.678,418.541,1393.099,1838.318,https://onetrust.com
315,unesco.org,193.242.192.41,176.581,33.702999999999996,594.2339999999999,2256.8349999999996,2884.772,https://unesco.org
316,ikea.com,104.18.13.173,178.084,115.647,408.73900000000003,1710.78,2235.166,https://ikea.com
317,jotform.com,34.102.158.113,135.79,203.794,324.977,2131.2200000000003,2659.9910000000004,https://jotform.com
318,nintendo.com,192.159.190.35,,26.765,257.27,773.574,1057.609,https://nintendo.com
319,dyndns.org,138.1.125.45,,142.96,380.386,1021.201,1544.5469999999998,https://dyndns.org
320,branch.io,13.249.231.31,90.143,200.667,296.453,1187.7830000000001,1684.903,https://branch.io
321,loc.gov,104.17.6.58,205.83,9.713,211.49300000000002,439.76399999999995,660.9699999999999,https://loc.gov
322,mega.co.nz,66.203.124.31,198.458,6.675999999999999,247.89200000000002,508.301,762.869,https://mega.co.nz
323,amazon.ca,98.87.170.205,,110.13000000000001,286.374,733.5590000000001,1130.063,https://amazon.ca
324,sagepub.com,104.18.3.100,199.295,21.889,423.51900000000006,1239.3939999999998,1684.802,https://sagepub.com
325,shopee.com.br,147.136.187.20,215.095,13.388,245.434,1562.688,1821.51,https://shopee.com.br
326,nike.com,3.173.219.79,397.388,162.82,491.6400000000001,2762.2819999999997,3416.742,https://nike.com
327,techcrunch.com,192.0.66.220,60.803,25.369,65.19699999999999,490.59000000000003,581.156,https://techcrunch.com
328,surveymonkey.com,13.35.202.62,100.916,103.936,174.882,1845.686,2124.504,https://surveymonkey.com
329,britannica.com,52.3.214.107,,73.785,442.395,1147.5369999999998,1663.7169999999999,https://britannica.com
330,yelp.com,140.248.128.116,218.826,63.910999999999994,342.021,1537.95,1943.882,https://yelp.com
331,redhat.com,34.235.198.240,,232.32500000000002,347.676,2496.714,3076.715,https://redhat.com
332,allegro.pl,5.134.213.80,314.5,112.40700000000001,420.96999999999997,623.7280000000001,1157.105,https://allegro.pl
333,service.gov.uk,151.101.192.144,1057.802,182.57000000000002,345.37600000000003,1213.922,1741.868,https://service.gov.uk
334,ovh.net,142.44.140.166,186.879,147.17,685.0880000000001,1053.5939999999998,1885.852,https://ovh.net
335,stackadapt.com,34.204.55.14,,233.113,551.1859999999999,5076.144,5860.443,https://stackadapt.com
336,intercom.io,3.175.214.15,,405.963,10273.845,4161.669,14841.476999999999,https://intercom.io
337,primevideo.com,13.249.231.71,98.477,40.870999999999995,1280.6039999999998,3584.792,4906.267,https://primevideo.com
338,cambridge.org,104.17.111.190,207.764,99.512,223.37699999999998,1135.364,1458.253,https://cambridge.org
339,webempresa.eu,213.158.84.206,210.078,,,,,
340,anydesk.com,104.18.30.170,184.129,99.662,217.35299999999998,1948.8780000000002,2265.893,https://anydesk.com
341,amazon.in,3.253.168.43,,65.418,281.25199999999995,788.5119999999998,1135.182,https://amazon.in
342,verisign.com,209.131.162.145,,25.849,356.477,912.0010000000001,1294.327,https://verisign.com
343,optimizely.com,216.150.1.193,85.891,333.264,182.523,761.123,1276.91,https://optimizely.com
344,fontawesome.com,104.18.22.52,173.616,47.789,176.431,2500.8030000000003,2725.023,https://fontawesome.com
345,hihonorcloud.com,49.7.254.140,18.6,20.17,10.197999999999999,49.327000000000005,79.69500000000001,https://hihonorcloud.com
346,outbrain.com,151.101.194.132,240.087,150.74699999999999,465.735,1228.181,1844.663,https://outbrain.com
347,360.cn,106.63.103.5,7.838,66.22699999999999,31.518000000000004,325.118,422.863,https://360.cn
348,vkontakte.ru,87.240.132.78,254.099,108.933,676.4859999999999,2272.35,3057.769,https://vkontakte.ru
349,cbsnews.com,151.101.193.188,216.295,37.681,253.22899999999998,1331.3500000000001,1622.26,https://cbsnews.com
350,dotomi.com,159.127.40.136,198.821,1089.168,373.25600000000003,1496.554,2958.978,https://dotomi.com
351,seznam.cz,77.75.77.222,316.63,187.154,484.309,2548.685,3220.148,https://seznam.cz
352,consultant.ru,194.105.131.44,186.305,359.794,410.12100000000004,1249.571,2019.486,https://consultant.ru
353,wps.com,190.92.219.142,84.962,314.55499999999995,148.76300000000003,547.03,1010.3480000000001,https://wps.com
354,dailymail.com,23.15.140.196,82.559,77.74300000000001,262.414,553.661,893.818,https://dailymail.com
355,hostgator.com.br,172.66.43.218,191.796,10.290000000000001,199.75500000000002,413.7799999999999,623.8249999999999,https://hostgator.com.br
356,id5-sync.com,135.125.170.104,168.205,60.617999999999995,251.677,507.7200000000001,820.0150000000001,https://id5-sync.com
357,wp.pl,212.77.98.9,223.709,57.018,530.633,2537.388,3125.039,https://wp.pl
358,kick.com,162.159.235.122,204.72,14.966999999999999,210.111,1429.2440000000001,1654.3220000000001,https://kick.com
359,cnet.com,104.18.32.198,212.45,175.32,247.968,2307.226,2730.5139999999997,https://cnet.com
360,marriott.com,23.209.216.125,205.395,80.497,220.893,717.703,1019.0930000000001,https://marriott.com
361,sophos.com,184.26.91.141,203.575,75.71,442.43499999999995,4076.7240000000006,4594.869,https://sophos.com
362,amazon.es,3.253.182.49,,38.05,508.915,2722.121,3269.0860000000002,https://amazon.es
363,iso.org,104.18.16.124,1010.593,23.164,156.066,719.622,898.852,https://iso.org
364,amazon.it,3.253.170.137,,1237.046,260.5869999999999,1879.041,3376.674,https://amazon.it
365,wpguardian.io,172.64.154.153,193.303,169.041,413.41700000000003,1702.49,2284.948,https://wpguardian.io
366,beyondwickedmapping.org,34.128.128.0,229.534,8.839,128.917,272.552,410.308,https://beyondwickedmapping.org
367,ya.ru,5.255.255.242,203.09,12.346,192.01100000000002,651.401,855.758,https://ya.ru
368,quantserve.com,54.214.172.129,,350.456,192.98899999999998,359.84100000000007,903.2860000000001,https://quantserve.com
369,mailchimp.com,23.215.188.84,245.497,21.208000000000002,277.552,2178.488,2477.248,https://mailchimp.com
370,ring.com,44.215.131.131,,140.51500000000001,224.38799999999998,2298.314,2663.217,https://ring.com
371,blackhub.team,104.21.52.225,211.512,9.658999999999999,223.917,903.8679999999999,1137.444,https://blackhub.team
372,globalsign.com,104.18.21.226,187.042,24.89,1236.946,893.4529999999999,2155.2889999999998,https://globalsign.com
373,linode.com,184.26.91.144,201.941,239.925,424.69300000000004,12357.182999999999,13021.801,https://linode.com
374,uber.com,104.36.194.9,225.194,124.40700000000001,373.108,1077.315,1574.83,https://uber.com
375,asus.com,103.10.4.227,64.139,31.312,5197.276000000001,742.8829999999999,5971.4710000000005,https://asus.com
376,mlb.com,34.102.163.158,116.385,56.804,372.92199999999997,1829.923,2259.649,https://mlb.com
377,creativecdn.com,185.184.8.90,128.243,61.885999999999996,265.65500000000003,534.821,862.362,https://creativecdn.com
378,browser-intake-datadoghq.com,3.233.158.114,,17.905,238.73,482.955,739.5899999999999,https://browser-intake-datadoghq.com
379,shopee.co.id,34.96.174.247,52.065,17.023,52.748000000000005,491.379,561.1500000000001,https://shopee.co.id
380,fifa.com,104.116.243.112,65.155,77.031,271.472,616.7439999999999,965.247,https://fifa.com
381,zillow.com,99.84.215.85,139.135,46.004000000000005,245.55900000000003,1024.28,1315.843,https://zillow.com
382,python.org,151.101.128.223,196.344,58.61,317.563,658.027,1034.2,https://python.org
383,cursor.sh,76.76.21.21,193.655,30.131,373.71099999999996,1843.8180000000002,2247.6600000000003,https://cursor.sh
384,wpguardian.com,104.18.32.89,178.857,16.243000000000002,201.964,1026.2069999999999,1244.414,https://wpguardian.com
385,eeroup.com,18.65.185.89,96.25,13.313,83.255,882.8860000000001,979.4540000000001,https://eeroup.com
386,lijit.com,3.168.217.68,211.161,9.398,240.47600000000003,485.5809999999999,735.4549999999999,https://lijit.com
387,bugsnag.com,3.175.214.81,287.201,157.38,478.615,1436.1140000000003,2072.1090000000004,https://bugsnag.com
388,curseforge.com,104.17.29.3,180.417,26.713,396.48100000000005,821.084,1244.278,https://curseforge.com
389,bitdefender.net,104.17.107.108,176.276,44.276999999999994,394.276,1490.488,1929.041,https://bitdefender.net
390,mediafire.com,104.18.213.225,196.549,11.598,206.547,446.68399999999997,664.829,https://mediafire.com
391,parklogic.com,172.236.125.96,247.354,10.921,330.161,1500.2830000000001,1841.365,https://parklogic.com
392,expedia.com,23.62.46.27,239.156,91.44800000000001,1618.3039999999999,2228.9210000000003,3938.6730000000002,https://expedia.com
393,box.com,74.112.186.157,211.212,25.068,384.45,1463.618,1873.136,https://box.com
394,ted.com,54.81.159.125,199.655,21.09,282.521,1623.041,1926.652,https://ted.com
395,sedo.com,104.16.141.114,186.57,16.488,217.562,703.392,937.442,https://sedo.com
396,fda.gov,104.84.150.40,68.342,67.934,377.29699999999997,1225.1640000000002,1670.395,https://fda.gov
397,allaboutcookies.org,172.66.131.207,1105.891,36.064,214.26000000000002,433.829,684.153,https://allaboutcookies.org
398,airbnb.com,166.117.27.62,90.128,142.2,355.939,9875.077,10373.215999999999,https://airbnb.com
399,appcenter.ms,150.171.110.70,,18.173000000000002,138.849,1264.119,1421.141,https://appcenter.ms
400,abovedomains.com,103.224.182.247,158.794,237.066,166.424,368.251,771.741,https://abovedomains.com
401,singular.net,141.193.213.11,187.159,406.862,405.55400000000003,1781.3929999999998,2593.8089999999997,https://singular.net
402,craigslist.org,208.82.237.129,197.991,17.911,210.956,647.556,876.423,https://craigslist.org
403,lenovo.com,23.49.123.153,247.532,37.251,598.7059999999999,1647.916,2283.8729999999996,https://lenovo.com
404,fiverr.com,104.18.113.47,269.989,73.41799999999999,422.994,1372.437,1868.849,https://fiverr.com
405,visma.com,172.64.149.107,199.299,175.954,421.27200000000005,1184.397,1781.623,https://visma.com
406,adjust.com,76.76.21.21,99.048,512.553,179.96999999999997,386.4719999999999,1078.995,https://adjust.com
407,apnews.com,104.16.23.8,218.626,15.84,187.108,397.66099999999994,600.6089999999999,https://apnews.com
408,mobolize.com,208.109.25.83,275.375,181.65200000000002,614.3839999999999,3300.547,4096.583,https://mobolize.com
409,mercadolivre.com.br,15.197.170.90,101.754,12.033999999999999,93.484,751.274,856.792,https://mercadolivre.com.br
410,adform.net,37.157.6.232,,1089.567,278.06700000000006,563.8380000000001,1931.472,https://adform.net
411,rt.ru,87.226.162.216,219.46,894.307,348.624,1027.8200000000002,2270.751,https://rt.ru
412,wb.ru,185.138.255.1,,327.995,4931.856000000001,1599.488,6859.339,https://wb.ru
413,porkbun.com,35.161.167.197,,20.504,185.607,1210.587,1416.698,https://porkbun.com
414,zoho.com,136.143.190.155,161.626,76.675,389.526,979.712,1445.913,https://zoho.com
415,recaptcha.net,220.181.174.162,5.381,7.468,7.354,143.868,158.69,https://recaptcha.net
416,people.com,172.66.1.220,174.757,61.073,196.39600000000002,1524.987,1782.4560000000001,https://people.com
417,usps.com,56.0.134.100,,63.495999999999995,534.594,1990.0760000000002,2588.166,https://usps.com
418,no-ip.com,158.247.7.199,169.913,189.716,348.658,1837.212,2375.5860000000002,https://no-ip.com
419,ameblo.jp,199.232.214.133,55.125,50.598,59.73800000000001,342.057,452.393,https://ameblo.jp
420,disneyplus.com,34.110.155.89,185.738,36.882999999999996,202.245,1056.747,1295.875,https://disneyplus.com
421,mixpanel.com,34.117.152.135,182.06,23.401000000000003,179.095,2194.683,2397.179,https://mixpanel.com
422,rakuten.com,216.238.190.102,,61.765,429.765,2690.893,3182.423,https://rakuten.com
423,prnewswire.com,172.64.155.209,190.071,30.289,593.682,2065.645,2689.616,https://prnewswire.com
424,xbox.com,20.70.246.20,184.656,63.065999999999995,384.642,1661.8849999999998,2109.593,https://xbox.com
425,teads.tv,108.132.125.18,,87.887,334.13,878.4010000000001,1300.4180000000001,https://teads.tv
426,academia.edu,18.65.14.42,225.128,168.024,529.823,1135.3490000000002,1833.1960000000001,https://academia.edu
427,a-mo.net,18.64.211.86,170.525,52.137,252.82399999999998,516.337,821.298,https://a-mo.net
428,moloco.com,75.2.70.75,88.993,351.387,292.50100000000003,2217.368,2861.256,https://moloco.com
429,unpkg.com,104.18.0.22,226.865,188.70899999999997,338.66200000000003,615.078,1142.449,https://unpkg.com
430,33across.com,151.101.194.159,81.465,70.878,253.85600000000002,1262.475,1587.209,https://33across.com
431,blackberry.com,206.124.112.11,,405.499,515.112,2628.168,3548.779,https://blackberry.com
432,vivo.com.cn,220.181.158.191,13.18,70.2,31.142000000000003,222.07500000000002,323.41700000000003,https://vivo.com.cn
433,odoo.com,178.33.40.43,148.825,504.92,340.171,1279.294,2124.385,https://odoo.com
434,deepl.com,172.64.151.134,199.49,27.951,402.84999999999997,1636.005,2066.806,https://deepl.com
435,lefigaro.fr,104.84.150.27,75.298,67.513,247.81000000000003,532.114,847.437,https://lefigaro.fr
436,buydomains.com,172.64.146.111,199.137,10.228,208.229,711.7710000000001,930.2280000000001,https://buydomains.com
437,att.net,144.160.36.42,173.611,1427.3329999999999,782.1959999999999,3051.8970000000004,5261.426,https://att.net
438,theverge.com,151.101.129.91,201.986,48.364999999999995,270.63599999999997,979.99,1298.991,https://theverge.com
439,me.com,17.253.142.4,186.906,61.318999999999996,256.79999999999995,610.2210000000001,928.34,https://me.com
440,livejournal.com,81.19.74.1,214.882,611.501,352.10800000000006,1902.758,2866.3669999999997,https://livejournal.com
441,zoom.com,170.114.0.14,,78.60499999999999,450.224,1724.4470000000001,2253.276,https://zoom.com
442,usda.gov,199.134.75.32,,519.244,433.5239999999999,1366.045,2318.813,https://usda.gov
443,agoda.com,65.181.114.20,,167.375,435.78599999999994,1924.115,2527.2760000000003,https://agoda.com
444,discogs.com,54.202.42.231,,93.591,481.70200000000006,1109.4599999999998,1684.753,https://discogs.com
445,washington.edu,128.208.60.183,,260.351,465.51,1547.5569999999998,2273.418,https://washington.edu
446,amazon.com.br,98.87.171.132,,1248.0130000000001,475.352,1538.444,3261.8089999999997,https://amazon.com.br
447,it.com,185.174.235.118,223.843,202.143,507.70000000000005,1589.164,2299.007,https://it.com
448,hbr.org,65.8.76.57,92.299,10.062,84.127,1790.635,1884.824,https://hbr.org
449,ryanair.com,143.204.1.2,243.754,144.166,422.97499999999997,1121.4599999999998,1688.601,https://ryanair.com
450,onetag-sys.com,51.79.152.81,140.752,44.735,212.164,440.60600000000005,697.505,https://onetag-sys.com
451,figma.com,13.35.36.39,93.62,67.28099999999999,174.07100000000003,1389.004,1630.356,https://figma.com
452,ebay.co.uk,23.55.143.191,240.14,24.599,474.583,3105.7940000000003,3604.976,https://ebay.co.uk
453,lg.com,13.248.146.151,80.533,139.375,243.808,2893.708,3276.891,https://lg.com
454,myspace.com,34.111.176.156,176.987,14.263,245.45999999999998,1538.8300000000002,1798.553,https://myspace.com
455,amazon.com.au,18.246.101.26,,195.876,410.002,1063.739,1669.617,https://amazon.com.au
456,jetbrains.com,108.157.254.126,122.872,73.435,222.574,545.447,841.456,https://jetbrains.com
457,pexels.com,104.18.66.220,178.954,18.397,403.72999999999996,847.1930000000001,1269.32,https://pexels.com
458,chess.com,104.18.137.67,199.521,32.268,416.849,1316.954,1766.071,https://chess.com
459,fbsbx.com,57.144.4.1,173.043,16.897,172.81099999999998,419.068,608.776,https://fbsbx.com
460,frontiersin.org,20.105.75.30,257.373,31.392999999999997,400.918,2251.862,2684.173,https://frontiersin.org
461,synology.com,16.52.225.41,,79.28200000000001,583.4670000000001,2904.6130000000003,3567.362,https://synology.com
462,mayoclinic.org,129.176.1.88,,292.159,298.698,887.4060000000002,1478.2630000000001,https://mayoclinic.org
463,pikabu.ru,185.178.210.201,,22.956,210.43,2345.371,2578.757,https://pikabu.ru
464,ebay.de,23.215.7.30,248.297,24.271,465.338,5170.401,5660.01,https://ebay.de
465,www.gov.br,161.148.164.31,,14.409,370.426,4895.199,5280.034,https://www.gov.br
466,life360.com,34.194.180.184,,144.238,509.87800000000004,1139.6519999999998,1793.768,https://life360.com
467,biblegateway.com,13.226.69.40,361.209,157.409,455.47399999999993,1039.18,1652.063,https://biblegateway.com
468,princeton.edu,140.180.223.22,,83.399,420.069,1564.443,2067.911,https://princeton.edu
469,arcgis.com,18.155.68.93,82.158,60.009,188.29999999999998,1770.2780000000002,2018.5870000000002,https://arcgis.com
470,bankofamerica.com,3.173.21.90,80.404,65.41900000000001,175.415,846.0510000000002,1086.885,https://bankofamerica.com
471,readthedocs.io,104.16.254.120,199.145,253.811,810.978,1810.7490000000003,2875.538,https://readthedocs.io
472,auvik.com,141.193.213.21,199.459,204.953,423.92500000000007,1686.5059999999999,2315.384,https://auvik.com
473,ys7.com,60.190.232.40,,24.707,67.914,1127.81,1220.431,https://ys7.com
474,worldbank.org,172.64.145.25,188.186,96.723,393.221,1155.269,1645.213,https://worldbank.org
475,kleinanzeigen.de,23.210.215.153,202.1,203.014,346.13399999999996,1392.978,1942.126,https://kleinanzeigen.de
476,wyzecam.com,104.18.16.228,174.468,128.153,365.166,2897.0629999999996,3390.3819999999996,https://wyzecam.com
477,coupang.com,3.166.205.110,113.412,207.543,331.92,2869.932,3409.395,https://coupang.com
478,fwmrm.net,99.83.195.29,82.684,170.186,5871.82,2128.401000000001,8170.407000000001,https://fwmrm.net
479,latimes.com,76.223.88.230,141.379,143.027,273.84,1823.8780000000002,2240.745,https://latimes.com
480,pendo.io,34.54.74.243,193.327,385.523,283.56,2992.459,3661.542,https://pendo.io
481,qualtrics.com,50.17.152.14,,108.461,439.43999999999994,1833.339,2381.2400000000002,https://qualtrics.com
482,starlink.com,151.101.129.143,187.869,9.908,200.77,773.929,984.607,https://starlink.com
483,playrix.com,18.65.14.95,191.194,9.613,314.41,672.572,996.595,https://playrix.com
484,seedtag.com,104.16.55.62,181.698,66.662,384.79400000000004,1231.3799999999999,1682.836,https://seedtag.com
485,pccc.com,69.171.29.32,286.068,80.171,325.638,1201.5350000000003,1607.344,https://pccc.com
486,smartthings.com,18.65.14.110,326.945,174.946,664.754,3102.029,3941.729,https://smartthings.com
487,lwsdns.com,185.98.131.143,173.383,13.48,201.471,616.777,831.7280000000001,https://lwsdns.com
488,epa.gov,134.67.21.34,,179.465,415.36300000000006,2585.6589999999997,3180.4869999999996,https://epa.gov
489,tbank.ru,178.130.128.27,,141.736,340.009,3135.2349999999997,3616.98,https://tbank.ru
490,deloitte.com,170.194.135.123,,124.625,568.239,4127.958,4820.822,https://deloitte.com
491,youku.com,106.11.43.107,22.345,24.375999999999998,30.787,844.042,899.205,https://youku.com
492,internetwarriors.net,95.215.19.22,208.992,28.844,564.436,1159.5439999999999,1752.8239999999998,https://internetwarriors.net
493,state.gov,34.233.146.45,,58.144,522.2189999999999,3027.9590000000003,3608.3219999999997,https://state.gov
494,lowes.com,184.26.91.238,192.167,324.84000000000003,484.71200000000005,5563.348,6372.9,https://lowes.com
495,webmd.com,207.231.204.56,,44.11000000000001,546.2470000000001,2115.383,2705.7400000000002,https://webmd.com
496,epam.com,172.64.147.85,217.696,16.837999999999997,211.05200000000002,442.94800000000004,670.8380000000001,https://epam.com
497,one.com,195.47.247.9,216.514,344.02,464.48,954.5140000000001,1763.0140000000001,https://one.com
498,onet.pl,108.156.144.13,,25.369,7849.489,1990.7020000000007,9865.56,https://onet.pl
499,magnit.ru,178.248.238.72,123.568,15.105,127.42999999999999,395.05100000000004,537.586,https://magnit.ru
500,paramountplus.com,3.126.5.188,,44.541,253.392,817.4330000000001,1115.366,https://paramountplus.com
501,mercadolibre.com.ar,3.33.182.45,182.921,132.543,187.244,819.2249999999999,1139.012,https://mercadolibre.com.ar
502,investopedia.com,162.159.141.224,216.077,68.319,399.455,1660.85,2128.624,https://investopedia.com
503,tailscale.com,76.76.21.21,85.527,14.203000000000001,90.259,547.33,651.792,https://tailscale.com
504,fidelity.com,99.83.221.176,90.881,78.194,244.88,1366.6879999999999,1689.762,https://fidelity.com
505,hm.com,23.15.140.62,68.436,8.013,74.81099999999999,162.29399999999998,245.118,https://hm.com
506,repubblica.it,13.249.182.118,161.821,758.399,249.479,2099.579,3107.4570000000003,https://repubblica.it
507,jd.com,106.39.171.134,9.0,32.037000000000006,12.679999999999996,278.68399999999997,323.401,https://jd.com
508,thenai.org,141.193.213.10,200.537,12.401,212.23600000000002,997.1430000000001,1221.7800000000002,https://thenai.org
509,ubi.com,34.206.75.126,,405.163,459.717,1205.5190000000002,2070.399,https://ubi.com
510,nationalgeographic.com,13.33.45.29,87.399,72.741,5202.212,2821.8849999999998,8096.838,https://nationalgeographic.com
511,ancestry.com,104.18.0.50,198.57,12.549,201.994,415.60599999999994,630.149,https://ancestry.com
512,nexusmods.com,172.64.145.202,170.454,56.404,379.842,810.661,1246.907,https://nexusmods.com
513,xerox.com,13.13.40.11,,1801.675,474.987,6080.349,8357.011,https://xerox.com
514,tsyndicate.com,5.9.96.244,212.683,68.152,199.71,432.27600000000007,700.138,https://tsyndicate.com
515,ubnt.com,54.223.78.27,,270.371,20.53100000000002,49.19400000000002,340.096,https://ubnt.com
516,healthline.com,18.164.174.50,157.765,117.22,453.29900000000004,954.853,1525.3719999999998,https://healthline.com
517,segment.io,184.32.65.214,,133.92499999999998,487.942,1876.2219999999998,2498.089,https://segment.io
518,weforum.org,54.77.55.241,,66.63900000000001,406.57300000000004,996.011,1469.223,https://weforum.org
519,btloader.com,172.66.171.133,217.593,10.833,182.04999999999998,579.395,772.278,https://btloader.com
520,otto.de,52.59.28.115,,482.098,416.99399999999997,1946.911,2846.003,https://otto.de
521,kwai.com,103.167.27.197,161.729,899.007,249.046,1110.0279999999998,2258.0809999999997,https://kwai.com
522,sofascore.com,151.101.3.52,187.127,8.902999999999999,202.243,413.73600000000005,624.8820000000001,https://sofascore.com
523,flightradar24.com,104.18.97.112,184.291,41.512,411.425,839.9940000000001,1292.931,https://flightradar24.com
524,elmundo.es,34.90.247.117,183.307,141.82,377.87299999999993,1856.536,2376.229,https://elmundo.es
525,t-mobile.com,23.205.249.201,241.054,56.76,263.422,549.825,870.007,https://t-mobile.com
526,trendyol.com,104.16.150.136,182.783,68.037,389.546,808.6659999999999,1266.249,https://trendyol.com
527,flipkart.com,103.243.32.90,321.732,7.149,200.63400000000001,413.233,621.016,https://flipkart.com
528,heytapmobi.com,49.7.118.241,10.364,8.882,8.449,129.515,146.846,https://heytapmobi.com
529,ox.ac.uk,13.51.62.86,,287.363,374.2710000000001,770.635,1432.269,https://ox.ac.uk
530,themeforest.net,172.64.144.180,189.021,11.056,211.952,1093.7649999999999,1316.773,https://themeforest.net
531,costco.com,23.15.142.3,65.43,308.622,256.159,558.6320000000001,1123.413,https://costco.com
532,xing.com,143.204.1.122,158.106,240.012,344.94899999999996,1734.1440000000002,2319.105,https://xing.com
533,umich.edu,162.159.140.37,219.41,8.738,198.83200000000002,424.84299999999996,632.413,https://umich.edu
534,whitehouse.gov,192.0.66.51,55.27,58.354000000000006,117.53399999999999,520.665,696.553,https://whitehouse.gov
535,ltwebstatic.com,119.45.249.249,,28.302,206.71800000000002,626.1229999999999,861.143,https://ltwebstatic.com
536,freepik.com,34.160.205.140,223.281,415.085,571.3770000000001,2867.3869999999997,3853.8489999999997,https://freepik.com
537,statcounter.com,104.20.23.96,163.418,7.783,176.796,642.8389999999999,827.418,https://statcounter.com
538,youronlinechoices.com,40.85.112.191,,161.595,521.8009999999999,1660.393,2343.789,https://youronlinechoices.com
539,ecosia.org,77.73.113.1,188.177,75.59100000000001,214.094,596.6899999999999,886.375,https://ecosia.org
540,shopee.ph,34.96.222.199,47.814,14.108,50.266999999999996,514.6220000000001,578.997,https://shopee.ph
